Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
61.0,O=C(c1cncnc1)N1CCC(N2CCCN(C3CCC(N4CCNCC4)CC3)CC2)CC1,Cc1nc(C)c(C(=O)N2CCC(N3CCCN(C4CCC(N5CCN(CCO)CC5)CC4)CC3)CC2)c(C)n1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_95
94.0,O=C(CN1CCNCC1)NC1CCN(CCN2CC(N3CCNCC3)CC(c3ccccc3)C2c2ccccc2)CC1,CN1CCN(CC(=O)NC2CCN(CCN3CC(N4CCN(CCO)CC4)CC(c4cc(F)ccc4F)C3c3ccc(F)cc3)CC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_96
89.0,O=C(NC1CCCC(c2ccccc2)C1N1CCN(C2CCCCC2)CC1)C1CCCN1C1CCNCC1,CN(C(=O)C1CCCN1C1CCN(CCO)CC1)C1CCCC(c2cccc(F)c2)C1N1CCN(C2CCCCC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_97
74.0,c1c(N2CCNCC2)nc(N2CCN(C3CCCNC3)CC2)nc1N1CCN(C2CCN(C3CCCCCCC3)CC2)CC1,Nc1c(N2CCN(CCO)CC2)nc(N2CCN(C3CCCNC3)CC2)nc1N1CCN(C2CCN(C3CCCCCCC3)CC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_98
95.0,c1cc(N2CCN(C3CCN(C4CCCCCCC4)CC3)CC2)nnc1N1CCNCC1,OCCN1CCN(c2ccc(N3CCN(C4CCN(C5CCCCCCC5)CC4)CC3)nn2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_99
18.0,O=C(CN1CCN(CCCCC2(c3ccccc3)CCCN(C(=O)c3ccccc3)C2)CC1)N1CCNCC1,COc1cc(C(=O)N2CCCC(CCCCN3CCN(CC(=O)N4CCN(CCO)CC4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_100
72.0,O=C(NCC1CCCN1)c1ccccc1S(=O)(=O)N(c1ccc(-c2ccccc2)cc1)C1CCCCNC1=O,CCN1CCCC1CNC(=O)c1ccccc1S(=O)(=O)N(c1ccc(-c2ccc(CC(=O)O)cc2)cc1F)C1CCCCNC1=O,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_101
99.0,c1ccc(C2CCC(N3CCN(C4CCC(N5CCNCC5)CC4)CC3)c3ccccc32)cc1,OCCN1CCN(C2CCC(N3CCN(C4CCC(c5ccc(F)cc5)c5ccccc54)CC3)CC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_102
92.0,O=C(OCCCN1CCCC(N2CCN(C3CCNCC3)CC2)C1)C1CCN(C2CCN(CCC3CCCN3)CC2)CC1,O=C(OCCCN1CCCC(N2CCN(C3CCN(CCO)CC3)CC2)C1)C1CCN(C2CCN(CCC3CCCN3CC(O)CO)CC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_103
89.0,O=C(C(c1ccccc1)N1CCC(CCN2CCNCC2)N2CCCC2C1=O)N1CCN(C2CCCCC2)CC1,Cc1cc(F)ccc1C(C(=O)N1CCN(C2CCCCC2)CC1)N1CCC(CCN2CCN(CCO)CC2)N2CCCC2C1=O,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_104
95.0,C1CCCC(N2CCC(N(CC3CCCN3CCN3CCNCC3)C3CCCC3N3CCN(C4CCN(C5CCN(C(C6CCCCC6)C6CCNC6)CC5)CC4)CC3)C2)CCC1,CC(C)N1CCC(C(C2CCCCC2)N2CCC(N3CCC(N4CCN(C5CCCC5N(CC5CCCN5CCN5CCN(CCO)CC5)C5CCN(C6CCCCCCC6)C5)CC4)CC3)CC2)C1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_105
68.0,c1cc2[nH]c(C3CCCN(C4CNC4)C3)nc2nc1N1CCN(C2CCN(C3CCCC3)CC2)CC1,OCCN1CC(N2CCCC(c3nc4nc(N5CCN(C6CCN(C7CCCC7)CC6)CC5)ccc4[nH]3)C2)C1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_106
51.0,c1ccc2c(c1)CCc1ccccc1C2N(CCN1CCNCC1)C1CCC(N2CCNCC2)CC1,CN1CCN(C2CCC(N(CCN3CCN(CCO)CC3)C3c4ccccc4CCc4ccccc43)CC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_107
16.0,O=C(NCC1CCCN1)c1cnoc1,CCN1CCCC1CNC(=O)c1c(C)noc1C(C)C,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_108
81.0,C1CCN(C2CCC(N3CCC(N4CCNCC4)CC3)CC2)C1,OCCN1CCN(C2CCN(C3CCC(N4CCCC4)CC3)CC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_109
80.0,c1ccc(C(CN2CCCCC2CN2CCNCC2)N2CCN(C3CCCCC3)CC2)cc1,CC(C)Oc1ccc(C(CN2CCCCC2CN2CCN(CCO)CC2)N2CCN(C3CCCCC3O)CC2)cc1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_110
34.0,c1ccc(C2CC(N3CCNCC3)c3ccccc32)cc1,CN1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_111
61.0,c1ccc(C2CNCCN2C2CCN(C3CCC(N4CCNCC4)CC3)CC2)cc1,CC(=O)N1CCN(C2CCN(C3CCC(N4CCN(CCO)CC4)CC3)CC2)C(c2ccc(Cl)c(Cl)c2)C1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_112
83.0,O=C(CC1CN(C2CCN(C3CCCCCCC3)CC2)C(=O)CN1c1ccccn1)N1CCC(N2CCNCC2)CC1,O=C(CC1CN(C2CCN(C3CCCCCCC3)CC2)C(=O)CN1c1ccc(C(F)(F)F)cn1)N1CCC(N2CCN(CCO)CC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_113
54.0,O=C1NC2(CCC(N3CCNCC3)CC2)CN1C1CCC(C(Cc2ccccc2)NCCN2CCN(C3CCCCC3)CC2)CC1,O=C1NC2(CCC(N3CCN(CCO)CC3)CC2)CN1C1CCC(C(Cc2c(F)cc(F)cc2F)NCCN2CCN(C3CCCCC3)CC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_114
81.0,O=C1C(N2CCNCC2)CCCCN1CCN1CCN(C2CCCCC2)CC1,O=C1C(N2CCN(CCO)CC2)CCCCN1CCN1CCN(C2CCCCC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_115
85.0,c1ccc2c(c1)CCc1ccccc1C2N1CCN(C2CCC(N3CCC(N4CCNCC4)C3)CC2)CC1,OCCN1CCN(C2CCN(C3CCC(N4CCN(C5c6ccccc6CCc6ccccc65)CC4)CC3)C2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_116
89.0,O=C(NCC1CCCN1)C(=O)NCC(c1ccccc1)N1CCN(C2CCCCCC2)CC1,CCN1CCCC1CNC(=O)C(=O)NCC(c1ccc(Cl)c(NC)c1)N1CCN(C2CCCCCC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_117
97.0,O=C(CC(NC1CCC(c2c[nH]c3ccccc23)CC1)C1CCNCC1)N1Cc2ccc(N3CCN(C4CCCCC4)CC3)cc2C1,N#Cc1ccc2[nH]cc(C3CCC(NC(CC(=O)N4Cc5ccc(N6CCN(C7CCCCC7)CC6)cc5C4)C4CCN(CCO)CC4)CC3)c2c1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_118
89.0,O=C(NC1CCC(N2CCC(N3CCNCC3)CC2)CC1)N1CCN(C2CCCCC2)CC1,O=C(NC1CCC(N2CCC(N3CCN(CCO)CC3)CC2)CC1)N1CCN(C2CCCCC2O)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_119
78.0,O=C(Nc1ccc(C(=O)N2CCC(N3CCNCC3)CC2)cc1)N1CCN(C2CCN(C3CCCC3)CC2)CC1,O=C(Nc1ccc(C(=O)N2CCC(N3CCN(CCO)CC3)CC2)cc1)N1CCN(C2CCN(C3CCCC3)CC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_120
97.0,O=C(CN1CC(N2CCN(C3CCCCC3)CC2)CC1CN1CCNCC1)N1CCc2ccccc21,CC1(C)CN(C(=O)CN2CC(N3CCN(C4CCCCC4)CC3)CC2CN2CCN(CCO)CC2)c2cc(C#N)ccc21,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_121
87.0,O=C(CN1CCC(CCN2CCNCC2)NC1)NC(CCc1ccccc1NC(=O)C1CCCN1)C(=O)N1CCN(C2CCCCC2)CC1,CCOC(CC(NC(=O)CN1CCC(CCN2CCN(CCO)CC2)N(C)C1)C(=O)N1CCN(C2CCCCC2)CC1)c1ccccc1NC(=O)C1CCCN1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_122
79.0,c1c(SCCN2CCNCC2)nc(N2CCN(C3CCN(C4CCCC4)CC3)CC2)c2c1CCNC2,CN1CCc2c(C#N)c(SCCN3CCN(CCO)CC3)nc(N3CCN(C4CCN(C5CCCC5)CC4)CC3)c2C1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_123
42.0,O=C(N1CCC(N2CCNCC2)C(c2ccccc2)C1)C1(c2ccccc2)CCC1,Cc1cc(F)ccc1C1CN(C(=O)C2(c3ccc(Cl)cc3)CCC2)CC(O)C1N1CCN(CCO)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_124
81.0,O=C(CCCN1CCNCC1)N1CCC(N2CCC(C3CCCCC3N3CCC(N4CCNCC4)CC3)CC2)CC1,CN1CCN(CCCC(=O)N2CCC(N3CCC(C4(O)CCCCC4N4CCC(N5CCN(CCO)CC5)CC4)CC3)CC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_125
99.0,c1ccc2c(c1)CCc1ccccc1C2N1CCN(CCN2CCNCC2)CC1,N#Cc1ccc2c(c1)CCc1ccccc1C2N1CCN(CCN2CCN(CCO)CC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_126
68.0,c1ccc(C2CC(N3CCCNCC3)c3ccccc32)cc1,COCCN1CCCN(C2CC(c3ccc(C(F)(F)F)cc3)c3ccc(F)cc32)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_127
92.0,O=C(COc1ccccc1)NN=C1CN2CCC1C(=O)c1cc(N3CCNCC3)c(N3CCN(C4CCN(C5CCCCCCC5)CC4)CC3)cc12,COc1cccc(OCC(=O)NN=C2CN3CCC2C(=O)c2c(O)c(N4CCN(CCO)CC4)c(N4CCN(C5CCN(C6CCCCCCC6)CC5)CC4)c(O)c23)c1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_128
99.0,O=C(C1CCCN1C1CCN(C2CCCCCC2)CC1)N1CCC(N2CCNCC2)CC1,O=C(C1CCCN1C1CCN(C2CCCCCC2)CC1)N1CCC(N2CCN(CCO)CC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_129
89.0,C1CCC(CC(CN2CCC(CN3CCNCC3)CC2)N2CCN(C3CCN(C4CCCCC4)CC3)CC2)CC1,OCCN1CCN(CC2CCN(CC(CC3CCCCC3)N3CCN(C4CCN(C5CCCCC5)CC4)CC3)CC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_130
95.0,c1ccc2c(c1)Cc1ccccc1C2N1CCN(C2CCC(N3CCNCC3)CC2)CC1,OCCN1CCN(C2CCC(N3CCN(C4c5ccccc5Cc5ccccc54)CC3)CC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_131
74.0,C1CCC(N2CCN(CCCN3CCNCC3)CC2)CC1,OCCC1CN(C2CCCCC2)CCN1CCCN1CCN(CCO)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_132
78.0,O=C(NCC1CCCN1C(=O)CN1CCC(CN2CCNCC2)C(N2CCN(C3CCCCC3)CC2)C1)Nc1ccccc1,O=C(NCC1CCCN1C(=O)CN1CCC(CN2CCN(CCO)CC2)C(N2CCN(C3CCCCC3)CC2)C1)Nc1ccccc1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_133
89.0,O=C(CN1CCC(OC(=O)NCCCCOc2ccccc2)CC1)NC1CCC(N2CCN(C3CCNCC3)CC2)CC1,CC1(C)CN(CC(=O)NC2CCC(N3CCN(C4CCN(CCO)CC4)CC3)CC2)CCC1OC(=O)NCCCCOc1cccc(Cl)c1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_134
88.0,c1ccc2c(c1)Cc1sc3ccccc3c1C2N1CCC(N2CCNCC2)CC1,OCCN1CCN(C2CCN(C3c4cc(F)ccc4Cc4sc5ccccc5c43)CC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_135
92.0,C1CCC(N2CCC(N3CCN(c4nc(N5CCN(C6CCC6)CC5)nc(N5CCN(C6CCC(CCN7CCNCC7)CC6)CC5)n4)CC3)CC2)C1,OCCN1CCN(CCC2CCC(N3CCN(c4nc(N5CCN(C6CCC6)CC5)nc(N5CCN(C6CCN(C7CCCC7)CC6)CC5)n4)CC3)CC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_136
76.0,O=C1N(C2CCN(C3CCCCCCC3)CC2)CCN1C1CCN(C2CCC(N3CCNCC3)CC2)CC1,CC1CN(C2CCCCCCC2)CCC1N1CCN(C2CCN(C3CCC(N4CCN(CCO)CC4)CC3)CC2)C1=O,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_137
88.0,c1ccc(C2CNCCC2N2CCC(N3CCNCC3)CC2)cc1,CN1CCN(C2CCN(C3CCN(CCO)CC3(O)c3ccc(Cl)c(C(F)(F)F)c3)CC2)CC1,0.800000011920929,0.800000011920929,0.800000011920929,fine-tune predictive component_138
84.0,O=C(C1CCCN1C1CCNCC1)N1CCN(C2CCCCC2)CC1,O=C(C1CCCN1C1CCN(CCO)CC1)N1CCN(C2CCCCC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_139
84.0,c1ccc(C2CCC(N3CCN(C4CCN(C5CCCCC5)CC4)CC3)c3ccccc32)cc1,CCCN(CCC)CC(=O)N(C)C1CCC(N2CCC(N3CCN(C4CCC(c5ccc(F)cc5)c5ccc(Cl)cc54)CC3)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_140
85.0,C1=C(CN2CCCC2CCN2CCN(C3CCCCC3)CC2)c2ccccc2Cc2ccccc21,CC1=C(CN2CCCC2CCN2CCN(C3CCCCC3)CC2)c2ccccc2Cc2ccccc21,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_141
72.0,O=C(C1CCCN1C(=O)N1CCN(C2CCN(C3CCCCC3)CC2)CC1CN1CCCC1)N1CCN(C2CCCCC2)CC1,O=C(C1CCCN1C(=O)N1CCN(C2CCN(C3CCCCC3)CC2)CC1CN1CCCC1)N1CCN(C2CCCCC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_142
93.0,O=C(OOCCN1CCNCC1)C(NCC1CCCN1)c1ccccc1,CCN1CCCC1CNC(C(=O)OOCCN1CCN(CCO)CC1)c1ccccc1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_143
72.0,O=C(C=Cc1ccccc1)NC1CCC(N2CCC(N3CCNCC3)CC2)CC1,O=C(C=Cc1ccccc1Cl)NC1CCC(N2CCC(N3CCN(CCO)CC3)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_144
93.0,c1ccc(C2CNCCN2C2CCC(N3CCNCC3)CC2)cc1,COCCN1CCN(C2CCC(N3CCN(CCO)CC3)CC2)C(c2ccc(C(F)(F)F)cc2)C1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_145
50.0,C1CN(C2CCC(N3CCNCC3)CC2)CCN1,CC(C)N1CCN(C2CCC(N3CCN(CCO)CC3)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_146
62.0,c1ccc2c(c1)CN(C1CCC(N3CCNCC3)CC1)C2,OCCN1CCN(C2CCC(N3Cc4ccccc4C3)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_147
57.0,c1ccc2c(c1)CCC(N1CCNCC1)C2,OCCC1CN(C2CCc3c(O)cccc3C2)CCN1CCO,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_148
50.0,C1CCC(N2CCN(Cc3noc(CC4CCNCC4)n3)CC2)CC1,OCCN1CCC(Cc2nc(CN3CCN(C4CCCCC4)CC3)no2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_149
93.0,O=C(C1CCNCC1)N1CCN(S(=O)(=O)c2ccccc2)CC1CN1CCN(C2CCCCC2)CC1,N#Cc1ccc(S(=O)(=O)N2CCN(C(=O)C3CCN(CCO)CC3)C(CN3CCN(C4CCCCC4)CC3)C2)cc1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_150
85.0,C1CCCC(N2CCC(N3CCNC(CN4CCN(CC5CN(CC6CCCCC6)CN5C5CCCCC5)CC4)CC3)CC2)CCC1,OCCN1CCN(C2CCN(C3CCCCCCC3)CC2)CCC1CN1CCN(CC2CN(CC3CCCCC3)CN2C2CCCCC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_151
85.0,C1=C(CN2CCC(N3CCN(C(CN4CCNCC4)c4ccccc4)CC3)CC2)CCCCCC1,OCCN1CCN(CC(c2ccccc2)N2CCN(C3CCN(CC4=CCCCCCC4)CC3)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_152
85.0,C1CCC(N2CCN(C3CCNC3)CC2)CC1,OCCN1CCC(N2CCN(C3CCCCC3)CC2)C1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_153
24.0,c1ccc2c(c1)CCc1ccccc1C2N1CCNCC1,OCCN1CCN(C2c3ccccc3CCc3c(Cl)ccc(Cl)c32)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_154
93.0,O=C(CCN(CC1CCC2CC(N3CCNCC3)CN2C1)C1CCN(C2CCCCCC2)CC1)N1CCN(C2CCCCC2)CC1,O=C(CCN(CC1CCC2CC(N3CCN(CCO)CC3)CN2C1CO)C1CCN(C2CCCCCC2)CC1)N1CCN(C2CCCCC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_155
93.0,O=C(Nc1ccccc1)c1cccc(N=c2nc[nH]c3nc(N4CCC(N5CCNCC5)CC4)n(C4CCCC4)c23)c1,COc1ccc(NC(=O)c2ccc(C)c(N=c3nc[nH]c4nc(N5CCC(N6CCN(CCO)CC6)CC5)n(C5CCCC5)c34)c2)cc1C(F)(F)F,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_156
85.0,O=C1CN(C2CCN(C3CCC(N4CCNCC4)CC3)CC2)c2ccccc21,O=C1CN(C2CCN(C3CCC(N4CCN(CCO)CC4)CC3)CC2)c2ccccc21,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_157
92.0,c1cnc2c(c1)CC(CN1CCC(N3CCNCC3)CC1)N2,OCCN1CCN(C2CCN(CC3Nc4ncc(Br)cc4C3O)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_158
93.0,C1CCC(N2CCN(CN3CCNCC3)CC2)CC1,OCCN1CCN(CN2CCN(C3CCCCC3)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_159
85.0,c1ccc(C(CN2CCN(C3CCCCC3)CC2)N2CCNCC2)cc1,OCCN1CCN(C(CN2CCN(C3CCCCC3)CC2)c2ccccc2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_160
62.0,C1CCC(N2CCN(C3CCC(N4CCNCC4)CC3)CC2)CC1,OCCN1CCN(C2CCC(N3CCN(C4CCCCC4O)CC3)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_161
92.0,c1ccc2c(NC3CCC(N4CCNCC4)CC3)[nH]c(=NCC3CCCO3)nc2c1,COc1cc2nc(=NCC3CCCO3)[nH]c(N(C)C3CCC(N4CCN(CCO)CC4)CC3)c2cc1OC,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_162
85.0,O=C(NC1CC1)c1cnc(N2CCN(C3CCN(C4CCC(N5CCNCC5)CC4)CC3)CC2)cn1,CCC1CN(c2ncc(C(=O)NC3CC3)nc2C)CCN1C1CCN(C2CCC(N3CCN(CCO)CC3)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_163
85.0,C1CN(C2CCC(N3CCNCC3)CC2)CCN1,CS(=O)(=O)CCN1CCN(C2CCC(N3CCN(CCO)CC3)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_164
57.0,C1CCC(C(CN2CCNCC2)N2CCN(C3CCCCC3)CC2)CC1,OCCN1CCN(CC(C2CCCCC2)N2CCN(C3CCCCC3)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_165
85.0,O=C(CCN1CCNCC1)NC1CCC(N2CCNCC2)CC1,O=C(CCN1CCN(CCO)CC1)NC1CCC(N2CCN(CCO)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_166
83.0,c1ccc(C2CNCCN2C2CCC(N3CCNCC3)CC2)cc1,OCCN1CCN(C2CCC(N3CCN(CCO)CC3c3cccc(F)c3F)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_167
24.0,O=C(NCCN1CCNCC1)c1ccc(Nc2c3c(cc4cccc(NCCN5CCCCC5)c24)CCNC3)cc1,CN1CCc2c(c(Nc3ccc(C(=O)NCCN4CCN(CCO)CC4)cc3)c3c(NCCN4CCCCC4CO)c(F)ccc3c2O)C1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_168
48.0,O=C(c1cccc(-n2cnc3c(N4CCN(C5CCN(C6CCC6)CC5)CC4)ncnc32)c1)N1CCN(C2CCCCC2)CC1,CCOc1cc(F)c(C(=O)N2CCN(C3CCCCC3)CC2)cc1-n1cnc2c(N3CCN(C4CCN(C5CCC5)CC4)CC3)ncnc21,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_169
93.0,c1nc2[nH]ccc2c(=NC2CCC(N3CCNCC3)CC2)[nH]1,N#Cc1c[nH]c2nc[nH]c(=NC3CCC(N4CCN(CCO)CC4)CC3)c12,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_170
60.0,c1cnc2c(c1)CN(C1CCC(N3CCNCC3)CC1)C2,OCCN1CCN(C2CCC(N3Cc4cccnc4C3)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_171
78.0,O=C(CCCCN1CCNCC1)N1CCC(N2CCN(CCN3CCC(C4CCN(CCCOc5ccc6c(c5)OCO6)CC4)CC3)CC2)CC1,O=C(CCCCN1CCN(CCO)CC1)N1CCC(N2CCN(CCN3CCC(C4CCN(CC(O)COc5ccc6c(c5)OCO6)CC4)CC3)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_172
72.0,O=S(=O)(NC1CCC(N2CCC(N3CCNCC3)CC2)CC1)c1ccccc1,O=S(=O)(NC1CCC(N2CCC(N3CCN(CCO)CC3)CC2)CC1)c1ccccc1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_173
41.0,O=C1Nc2ccccc2CN1C1CCC(N2CCNCC2)CC1,O=C1Nc2ccccc2CN1C1CCC(N2CCN(CCO)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_174
61.0,c1cnc2[nH]cc(C3CCC(N4CCN(C5CCC5)CC4)CC3)c2c1,N#Cc1cnc2[nH]cc(C3CCC(N4CCN(C5CCC5)CC4)CC3)c2c1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_175
72.0,c1ccc2c(c1)CCc1ccccc1C2N1CCC(N2CCN(C3CCN(C4CCCCCCC4)CC3)CC2)C1,c1ccc2c(c1)CCc1ccccc1C2N1CCC(N2CCN(C3CCN(C4CCCCCCC4)CC3)CC2)C1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_176
94.0,c1ccc(C2CCC(N3CCNCC3)CC2)cc1,CCN(CC)CCOc1ccc(C2CCC(N3CCN(CCO)CC3)CC2)cc1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_177
84.0,O=C(C1CC(N2CCNCC2)CN1CC1CCCCC1)N1CCN(C2CCC2)CC1,O=C(C1CC(N2CCN(CCO)CC2)CN1CC1CCCCC1)N1CCN(C2CCC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_178
94.0,O=C(C1CN(C2CCCCCCC2)C(=O)N1)N1CCN(C2CCN(C3CCNCC3)CC2)CC1,CN1C(=O)N(C2CCCCCCC2)CC1C(=O)N1CCN(C2CCN(C3CCN(C(=O)C(C)(C)C)CC3)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_179
94.0,O=C(NC1CCC(N2CCN(C3CCC(N4CCNCC4)CC3)CC2)CC1)c1ccc2nc(-n3cnc4ccccc43)ccc2c1,CCc1cc(C(=O)NC2CCC(N3CCN(C4CCC(N5CCN(CCO)CC5)CC4)CC3)CC2)cc2ccc(-n3cnc4ccccc43)nc12,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_180
94.0,O=S(=O)(NC1CCC(N2CCC(N3CCNCC3)CC2)C1)c1ccc2ccccc2c1,O=S(=O)(NC1CCC(N2CCC(N3CCN(CCO)CC3)CC2)C1O)c1ccc2c(Cl)cccc2c1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_181
53.0,O=C1c2ccc(OCCCCN3CCNCC3)cc2CCC1CCN1CCN(C2CCCCC2)CC1,O=C1c2cc(Cl)c(OCCCCN3CCN(CCO)CC3)cc2CCC1CCN1CCN(C2CCCCC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_182
41.0,O=C(N1CCN(C2CCCCC2)CC1)N1CCCC(N2CCNCC2)C1,O=C(N1CCN(C2CCCCC2)CC1)N1CCCC(N2CCN(CCO)CC2)C1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_183
84.0,C1CN(C2CC3OCCN(CC4CC4)C3C2)CCN1,OCCN1CCN(C2CC3OCCN(CC4CC4)C3C2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_184
61.0,C1CCC(N2CCN(C3CCC(N4CCNCC4)CC3)CC2)CC1,OCCN1CCN(C2CCC(N3CCN(C4CCCCC4)CC3)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_185
56.0,C1CN(C2CCC(N3CCNCC3)CC2)CCN1,CN1CCN(C2CCC(N3CCN(CCO)CC3)CC2)CC1,0.699999988079071,0.699999988079071,0.699999988079071,fine-tune predictive component_186
